time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,LAI_RS,EVI_RS,LST_RS,FPAR_RS,tree_cover_RS,nontree_cover_RS,nonveg_cover_RS,LST-Tair_RS,AI_RS,TWI_RS,NDWI_RS,Months_since_burn_RS,PFT_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,precip_cml_6_RS,x_coord,y_coord
2010-07-15 00:30:00,39.32112358432184,26.48363111085045,9.956274858630255,9.956274858630255,23.826794399752078,0.06428380757544153,52.52491847093264,12.0,104.52126954367955,9.120637691582733,78.70046272661263,224.71660965741225,368.76094310942034,389.33957935189136,14.289350426032028,0.3043852,0.12762335,312.01785,17.559277,1.3214403,67.46051,31.466906,15.479481,0.23174422807654868,13.054486,-0.15217753,,30.0,198.27504,22.17387,16.355553,3.3772693,20.252113,282.32797,133.3502,-17.1507
2010-08-15 00:30:00,57.513254387039005,4.841893037910847,12.45335922799576,12.45335922799576,24.018567805107526,0.060902487365591396,44.236059728766634,1.0,111.47598141424133,11.408140009636497,77.80224160639837,255.9387980467742,358.86481727150544,391.0478253932275,16.9833449002009,0.30324566,0.12702958,316.27518,16.980925,1.3214403,67.46051,31.466906,19.748203,0.23174422807654868,13.054486,-0.15976058,,30.0,249.30927,22.538387,19.285309,1.3390785,6.9878063,82.17363,133.3502,-17.1507
2010-09-15 00:30:00,78.17118546262222,24.315644878267207,21.50144247273605,21.50144247273605,28.343880020833332,0.08979834587499999,55.20241727860271,10.400000000000002,126.98429416497149,20.35337162465477,78.48258230389709,262.6857126857986,402.0549639583334,401.3827637040605,17.731200671093646,0.2957781,0.12600428,317.26862,15.378285,1.3214403,67.46051,31.466906,15.6926155,0.23174422807654868,13.054486,-0.14847793,,30.0,261.68594,28.22633,25.052412,7.6079955,12.324343,43.306213,133.3502,-17.1507
2010-10-15 00:30:00,35.14699229011389,98.40176409246506,74.33138806966136,74.33138806966136,27.482976135752686,0.11663029247983872,64.66877346659572,86.4,137.81418190384616,68.09270227289467,50.41822931984514,266.82466967708336,411.11724798387104,405.6037650191479,13.281591793231652,0.3027914,0.13157152,319.80283,15.233957,1.3214403,67.46051,31.466906,17.372961,0.23174422807654868,13.054486,-0.15390396,,30.0,261.94745,28.371454,23.93821,79.635185,88.58226,108.83437,133.3502,-17.1507
2010-11-15 00:30:00,-61.190227603197684,182.29093552006736,104.59655208754185,104.59655208754185,27.411424541666666,0.0989202098125,67.49102888459531,139.4,152.26337595758102,99.01161273225026,28.89317811802613,279.7225444154375,405.50711340277775,417.568654484879,12.168240967763934,0.2975763,0.13496017,322.94748,14.783832,1.3214403,67.46051,31.466906,20.711946,0.23174422807654868,13.054486,-0.17205441,,30.0,295.62112,28.968168,24.817486,40.559708,127.80289,134.7907,133.3502,-17.1507
2010-12-15 00:30:00,61.21446037372782,118.8429971067135,97.75451183555037,97.75451183555037,26.792514368279566,0.15142791636424732,78.39966472310589,492.0,129.14744499926982,89.54990675018907,40.08539046723886,239.97836834182795,421.2566097446236,412.3830548265668,7.789328660964126,0.31660274,0.14458093,320.2,15.8850975,1.3214403,67.46051,31.466906,16.816113,0.23174422807654868,13.054486,-0.16803984,,30.0,254.74539,30.223225,21.227186,93.16046,213.35535,225.67969,133.3502,-17.1507
2011-01-15 00:30:00,-37.73651872549975,220.84167243311163,105.43560947678213,105.43560947678213,26.127425462882144,0.17223166485420982,82.44624506857976,407.79999999999995,123.67636792864901,96.58632445199844,31.64947550212158,215.32741218576254,423.90134938965116,402.81098570392436,6.080541476830585,0.6254666,0.20534249,310.90997,28.570118,6.317373,68.79274,25.83121,8.809769,0.23174422807654868,13.054486,-0.0052093333,,30.0,269.97458,29.366776,15.307573,228.0564,361.77655,450.35883,133.3502,-17.1507
2011-02-15 00:30:00,-55.070548263761566,215.9718409728702,82.11508545518626,82.11508545518626,25.808419836309525,0.18139584873511905,83.11262391919311,558.4,105.98270452784224,83.28272721265087,19.362336539378607,204.03436386319942,424.3185710565477,403.3389198104406,5.737579590718648,0.9547477,0.28722358,307.46997,38.28958,6.317373,68.79274,25.83121,6.466692,0.23174422807654868,13.054486,-0.051345628,,30.0,239.90988,28.351423,12.784739,210.30661,531.52344,659.32635,133.3502,-17.1507
2011-03-15 00:30:00,-90.33139585945605,247.4191640507584,84.07282943652473,84.07282943652473,25.796360732526878,0.16867355302419354,83.61786433422368,270.4,100.45452374911963,77.01653759911032,17.008299476647178,197.46291618698928,422.75507641129036,402.4553218047835,5.561846018865081,0.6515772,0.28275523,306.86002,28.443577,6.317373,68.79274,25.83121,5.984606,0.23174422807654868,13.054486,-0.054413892,,30.0,214.8223,27.603712,12.7301655,264.60724,702.9702,916.3256,133.3502,-17.1507
2011-04-15 00:30:00,-55.695042728615114,177.02724881836417,88.22022821644124,88.22022821644124,24.640920145833327,0.1356179502638889,73.27641406703513,93.2,131.79115960055555,83.50970368513127,26.154751212075777,237.3010115525007,390.10895395833336,397.61805326263345,8.455600781893153,0.9218971,0.28440526,306.57556,42.53653,6.317373,68.79274,25.83121,8.5179,0.23174422807654868,13.054486,-0.100578904,,30.0,245.1157,24.501997,13.704868,30.621952,505.5358,867.3123,133.3502,-17.1507
