time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fe_EC,Fh_EC,Fsd_EC,Fn_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_gamma_06_RS,solar_exposure_month_RS,temp_avg_month_RS,VPD_RS,rain_month_RS,rain_month_L1_RS,rain_month_L2_RS,rain_month_L3_RS
2016-03-15 00:30:00,-74.21664016172554,181.21248821200567,106.99584805028013,21.1042335907074,0.14547205179296743,59.93560369181682,29.8,34.21854115663365,76.97346984999005,223.21082242169524,119.62192394384199,357.50122223191806,10.182503267166945,1.0500001,309.59103,43.22869125817493,0.14882562,13.4801445,-1.0323107,215.93863,22.155323,12.282502,24.6,14.6,92.1,19.099998
2016-04-15 00:30:00,-51.171585805489634,138.14772543764846,86.97613963215883,17.132748829861107,0.13734380140972222,61.50732562534328,27.6,22.315052033880242,45.85838328759107,165.34793138375207,68.40884103076597,330.13751833333333,7.600758807525947,0.975,299.01898,47.44117619467462,0.15241487,9.186832,-0.8344836,156.35414,17.011166,7.4465246,26.900002,24.6,14.6,92.1
2016-05-15 00:30:00,-15.468407746856649,98.60608035064294,83.13767260378629,12.832468837365592,0.1761158546875,84.5605524841552,80.6,34.363092753064905,9.169238849547986,92.93405665469759,27.19347175204167,326.0442412634409,2.3013548351699606,1.0333333,288.08,49.742101247437844,0.20771301,3.362831,-0.48603138,93.77614,12.750969,2.811386,74.79999,26.900002,24.6,14.6
2016-06-15 00:30:00,-10.059533115304529,76.4151333424877,66.35560022718317,8.936955864220122,0.21858867429235623,92.34250266462568,96.19999999999999,32.684539729805046,3.9389207453484407,68.30328243352231,21.231366753512553,320.9821136056461,0.8781949318479707,0.925,285.86,37.294024523561035,0.23261969,3.8086414,0.27869895,61.917446,8.519667,1.070055,72.2,74.79999,26.900002,24.6
2016-07-15 00:30:00,-22.08490318018647,91.66499285211279,69.58008967192632,9.374543051515708,0.2402560186343033,87.62822102887901,40.6,38.75962338029498,6.771907859132772,75.27884667555509,32.09328931868921,328.79710499696233,1.4617781791451634,0.90000004,285.44446,51.49642540501591,0.22986138,2.689992,-0.020727236,70.004486,9.313548,1.2848749,76.39999,72.2,74.79999,26.900002
2016-08-15 00:30:00,-53.52966894540552,129.38985720688342,75.86018826147793,9.750162782443802,0.22597117334888614,83.65241522611639,48.800000000000004,35.598476312263806,22.430134192937395,126.43927383764064,54.204635146650325,308.02818391777873,1.981449521067317,0.85,289.24728,61.09241956931791,0.23268734,6.4039907,0.6193269,120.83334,9.333711,1.7945843,66.00001,76.39999,72.2,74.79999
2016-09-15 00:30:00,-70.11255281518962,152.30089369487075,82.18834087968114,11.47712577986111,0.32457777770833335,85.5613754358624,57.4,47.05440870616545,35.04523373224061,150.13971214691898,88.15702170267141,330.5987166666667,1.9661695254987621,1.3,290.81668,50.83531808983665,0.2316875,6.7709866,1.6615065,148.49536,11.425333,2.1225767,103.5,66.00001,76.39999,72.2
2016-10-15 00:30:00,-78.38482828294498,176.15731559565558,97.77248731271061,12.84737430981183,0.35859431357526883,78.23782465900956,0.2,63.22279239375278,58.19475489844769,228.58025833911398,133.78076353769075,314.38770766129034,3.247011253264556,1.25,297.5518,54.9985193934483,0.19968319,10.392872,1.7383841,230.29422,12.832256,4.2709446,53.899998,103.5,66.00001,76.39999
2016-11-15 00:30:00,-59.519312113073944,166.89459391198764,107.37528179891369,16.483526892361112,0.18005264225694442,71.25251366068257,1.8,66.17144200782694,96.50861295208038,288.5738088285734,179.53365254571492,330.8423567361111,5.443441000405106,1.1666666,305.04745,42.74582090408117,0.15873572,14.421408,1.3753146,295.44754,16.912333,7.458359,48.5,53.899998,103.5,66.00001
2016-12-15 00:30:00,-44.7374953577486,189.79806043409963,145.06056507635105,20.572160303091398,0.16831922970430105,58.5542646308469,0.4,72.97082339412668,86.01343687097673,305.267707056628,191.22471300870902,351.67301115591397,10.187370140938816,1.525,309.15714,43.43366971991359,0.14663263,13.692511,1.1470987,303.66266,21.277582,11.126788,62.5,48.5,53.899998,103.5
