time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fe_EC,Fh_EC,Fsd_EC,Fn_EC,Fld_EC,VPD_EC,lai_RS,LST_RS,Fpar_RS,soil_moisture_RS,LST-Tair_RS,spei_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_L1_RS,precip_L2_RS,precip_L3_RS,IGBP_class_RS
2011-06-15 00:30:00,-17.142846570942652,54.52821266787436,37.385366096931705,10.92970430327823,0.039308686939577384,71.70280208380981,4.800000000000001,16.875730404699034,15.913984420339077,109.85935065191876,32.80651723781459,311.7173602777778,3.714296580878528,0.675,292.1187,45.996988738584854,,7.181452,1.881969,107.02546,11.266333,4.1006107,12.903568,16.25105,7.7965875,23.859877,5.0
2011-07-15 00:30:00,-14.640472855085108,46.68345224747047,32.04297939238536,10.15641821018632,0.040390505886457095,71.40275453737912,13.399999999999999,20.49107772797032,20.111711338279243,114.37305265038039,36.958345921858864,308.09076626344086,3.5629056059287834,0.675,292.3033,45.722128762621146,,8.384529,1.47714,107.508224,10.565483,4.078574,24.770353,12.903568,16.25105,7.7965875,5.0
2011-08-15 00:30:00,-20.406668349683496,53.58263343336586,33.175965083682364,12.93178935887097,0.039887266817308545,67.28959685095688,25.0,27.571754560174217,27.980508783038633,139.8565710751613,59.19752972437164,323.74269247311827,4.907946844984014,0.5,297.72375,38.40304015587583,,11.868675,-0.20373115,139.24356,13.215645,5.263546,25.120642,24.770353,12.903568,16.25105,5.0
2011-09-15 00:30:00,-22.068450167571736,50.428218418779885,28.359768251208145,15.023616424166665,0.034284474532704494,50.8994870267904,8.2,22.097246849543463,63.505610532320034,207.49806535155557,92.1778349919861,316.6012059027778,8.455156814860505,0.55,304.952,35.22707309598614,,17.849442,-1.4530752,197.41127,14.838333,8.4805975,6.020403,25.120642,24.770353,12.903568,5.0
2011-10-15 00:30:00,-12.688217433468692,49.37944138405923,36.69122395059054,17.914010205645162,0.03684810950598391,54.47686075601515,29.799999999999997,35.584775086095156,77.85332987300025,239.56562953891128,127.26204302264784,340.3472127688172,9.451726850535493,0.56666666,308.37128,27.212683320052392,,16.23406,-0.75155836,234.21445,17.857096,9.214692,31.166763,6.020403,25.120642,24.770353,5.0
2011-11-15 00:30:00,-4.332590312466972,49.24599142802054,44.91340111555356,21.65258418888889,0.033723330862777075,49.85250684443023,59.4,48.93287863691112,88.3939711832395,277.65649764157644,154.44638339447917,358.058996875,13.190099208171342,0.6,314.71,28.738338435621294,,19.80772,-0.31541938,279.9884,21.558002,12.493165,48.001137,31.166763,6.020403,25.120642,5.0
2011-12-15 00:30:00,-16.307871473279118,68.25801023549919,51.95013876222008,22.658986209490966,0.03232652235732493,43.01507088740131,91.799999,47.718391464209866,110.52190072734739,327.81871126021605,178.7685142039129,351.8832801392621,15.957566201948618,0.67499995,316.12433,30.173893035030417,,20.288403,0.35350996,328.05405,22.386127,14.991717,42.091057,48.001137,31.166763,6.020403,5.0
2012-01-15 00:30:00,-10.244666792443114,71.16054553523782,60.9158787427947,24.995506817876347,0.030860560896819978,43.8497242980767,27.4,54.36015978311937,98.83309646646869,310.931310476586,171.39156821246638,370.8511865591398,18.155872765205192,0.6,319.4529,32.06262280495016,,21.864908,0.5491375,311.36868,24.750967,17.619034,31.819069,42.091057,48.001137,31.166763,5.0
2012-02-15 00:30:00,-9.559022374167608,59.28028818719799,49.721265813030385,23.497354046853435,0.032738312418919634,46.03545703334049,87.40000000000002,29.427227267275335,96.2356561286541,262.84042793552874,138.2884857970203,368.106841463441,15.916192232591836,0.6,316.54877,31.954636331731358,,20.714567,0.59388894,264.74298,23.002932,14.609679,12.869583,31.819069,42.091057,48.001137,5.0
2012-03-15 00:30:00,-15.547024501161696,73.91051133942875,58.36348683826705,20.313279230435647,0.03909194886257629,55.03157163559978,8.8,47.298659553313435,63.10019423416147,234.87400701213662,119.11835339811664,349.615724255605,10.87449832431036,0.675,309.45798,37.42034464693725,,15.773142,1.2288023,223.80153,20.3579,10.418131,23.853727,12.869583,31.819069,42.091057,5.0
